Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-08-09,7391.18,7504.16,7391.18,7504.16,4839942
2013-08-12,7477.61,7582.28,7477.61,7582.28,6159286
2013-08-13,7596.63,7619.99,7566.18,7619.99,6363666
2013-08-14,7698.51,7762.01,7698.51,7754.29,5360434
2013-08-16,7687.88,7700.75,7687.88,7689.61,4098948
2013-08-19,7615.19,7653.77,7595.79,7653.77,4590646
2013-08-20,7531.1,7537.72,7531.1,7537.72,4682756
2013-08-21,7566.49,7566.49,7482.74,7482.74,4695028
2013-08-22,7564.44,7584.87,7547.84,7584.87,4958906
2013-08-23,7613.16,7636.58,7592.97,7636.58,5628040
2013-08-26,7670.65,7670.65,7601.34,7601.34,2492827
2013-08-27,7483.17,7483.17,7451.6,7451.6,5791057
2013-08-28,7423.37,7423.37,7356.25,7397.78,6654210
2013-08-29,7404.21,7404.21,7329.84,7348.6,6241917
2013-08-30,7328.34,7394.25,7328.34,7394.25,9579001
2013-09-02,7463.03,7468.08,7424.64,7424.64,3487991
2013-09-03,7437.47,7449.19,7423.72,7423.72,6408918
2013-09-04,7421.98,7421.98,7224.31,7224.31,11549134
2013-09-05,6907.52,6907.52,6735.73,6871.1,19349091
2013-09-06,6924.02,6991.79,6924.02,6984.9,17914757
2013-09-09,7071.89,7167.82,7071.89,7167.82,7047866
2013-09-10,7281.4,7319.57,7281.4,7319.57,11397555
2013-09-11,7283.03,7383.43,7283.03,7383.43,4679588
2013-09-12,7401.31,7491.58,7401.31,7491.58,5763898
2013-09-13,7416.3,7436.62,7396.99,7396.99,4450278
2013-09-16,7460.95,7460.95,7350.5,7350.5,5742084
2013-09-17,7405.21,7442.52,7405.21,7442.52,5460981
2013-09-18,7444.44,7447.45,7426.82,7447.45,5183148
2013-09-19,7609.02,7609.02,7550.38,7592.68,9976037
2013-09-20,7519.13,7519.13,7503.2,7503.2,7243358
2013-09-23,7543.89,7543.89,7425.07,7473.22,3646980
2013-09-24,7506.24,7506.24,7459.1,7459.1,4945105
2013-09-25,7513.98,7591.3,7513.98,7591.3,5549751
2013-09-26,7720.52,7795.2,7720.52,7795.2,5973452
2013-09-27,7838.16,7838.16,7783.75,7783.75,5959560
2013-09-30,7700.22,7719.81,7692.6,7692.6,5652716
