Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-04-30,3247.67,3300.26,3247.67,3300.26,4926895
2013-05-02,3342.08,3355.24,3328.37,3328.37,7178028
2013-05-06,3340.62,3378.81,3340.62,3378.81,3836464
2013-05-07,3376.59,3386.56,3374.16,3386.56,3594179
2013-05-08,3365.29,3388.71,3365.29,3388.71,2615447
2013-05-09,3398.93,3398.93,3352.21,3352.21,7988586
2013-05-10,3351.62,3383.33,3351.62,3383.33,2529077
2013-05-13,3364.21,3370.43,3364.21,3370.43,1717327
2013-05-14,3358.18,3411.85,3358.18,3411.85,6809167
2013-05-15,3400.65,3412.33,3384.97,3412.33,6550361
2013-05-16,3431.81,3461.24,3431.81,3461.24,5603596
2013-05-17,3447.89,3447.89,3437.23,3447.46,3480277
2013-05-20,3440.71,3440.71,3380.54,3380.54,2904794
2013-05-21,3398,3398,3357.29,3357.29,4703888
2013-05-22,3383.57,3404.82,3383.57,3385.72,6192471
2013-05-23,3328.07,3331.87,3313.88,3313.88,6472566
2013-05-24,3349.31,3371.07,3342.81,3342.81,20130727
2013-05-27,3408.42,3443.31,3408.42,3443.31,5415713
2013-05-28,3465.05,3465.52,3460.41,3460.41,10614719
2013-05-29,3467.16,3509.52,3467.16,3509.52,8402019
2013-05-31,3535.99,3600.31,3535.99,3600.31,28269724
2013-06-03,3552.81,3557.65,3544.18,3544.18,8158580
2013-06-04,3580.17,3586.09,3574.02,3574.02,7825900
2013-06-05,3594.78,3633.81,3594.78,3633.81,8927252
2013-06-06,3586.44,3586.44,3510.37,3530.87,8507122
2013-06-07,3538.52,3568.36,3538.48,3538.48,8985212
2013-06-10,3548.45,3582.4,3548.45,3582.4,8364665
2013-06-11,3562.41,3566.47,3557.42,3557.42,8580916
2013-06-12,3549.76,3556.39,3525.86,3525.86,4695688
2013-06-13,3495.91,3516.09,3492.61,3516.09,7277526
2013-06-14,3523.76,3523.76,3505.91,3505.91,10579515
2013-06-17,3501.32,3507.83,3501.32,3503.94,14286189
2013-06-18,3501.12,3513.55,3501.12,3503.57,6596763
2013-06-19,3519.89,3542.29,3519.57,3542.29,7358926
2013-06-20,3528.43,3528.43,3430.81,3430.81,14848117
2013-06-21,3393.29,3393.29,3366.1,3366.1,42310270
2013-06-24,3343.25,3350.74,3343.25,3346.29,4323603
2013-06-25,3309.73,3315.01,3274.94,3274.94,7502499
2013-06-26,3304.82,3304.82,3271.84,3271.84,10872348
2013-06-27,3254.09,3254.09,3088.69,3088.69,11858671
2013-06-28,3107.02,3207.57,3107.02,3207.57,14087333
2013-07-01,3177.82,3205.86,3177.82,3201.72,4728868
2013-07-02,3158.28,3247.58,3158.28,3247.58,7074749
2013-07-03,3201.72,3245.87,3201.72,3225.89,4136541
2013-07-04,3198.15,3259.7,3198.15,3244.75,2823282
2013-07-05,3230.63,3230.63,3219.53,3219.53,7031853
2013-07-08,3201.15,3201.15,3124.92,3124.92,3595695
2013-07-09,3104.72,3106.11,3098.05,3106.11,4654356
2013-07-10,3116.78,3165.06,3116.78,3165.06,3158434
2013-07-11,3195.02,3195.02,3184.09,3184.09,4093881
2013-07-12,3165.18,3165.18,3129.51,3129.51,7993682
2013-07-15,3108.61,3110.86,3108.61,3109.48,4011013
2013-07-16,3122.14,3140.34,3116.33,3140.34,5367331
2013-07-17,3181.75,3187.22,3181.75,3187.22,4908101
2013-07-18,3159.1,3170.7,3159.1,3170.04,4514868
2013-07-19,3188.48,3190.83,3157.63,3190.83,4218381
2013-07-22,3182.54,3182.54,3149.82,3164.2,2467841
2013-07-23,3165.99,3186.76,3165.99,3186.76,3651853
2013-07-24,3167.24,3208.69,3167.24,3208.69,3271464
2013-07-25,3178.07,3204.96,3171.09,3204.96,4307780
2013-07-26,3176.71,3176.71,3161.68,3161.68,3059962
2013-07-29,3169.08,3202.7,3169.08,3202.7,1982650
2013-07-30,3198.01,3212.62,3196.32,3212.62,4780600
2013-07-31,3208.78,3208.78,3195.68,3195.68,9401956
2013-08-01,3243.51,3256.46,3240.67,3240.67,3448959
2013-08-02,3315.39,3326.15,3315.39,3326.15,7099490
2013-08-05,3330.56,3346.04,3321.95,3346.04,2689865
2013-08-06,3332.93,3353.22,3332.93,3337.32,3987304
2013-08-07,3312.21,3320.57,3302.35,3320.57,2563898
2013-08-08,3334.72,3334.72,3320.48,3320.48,4202291
2013-08-09,3290.99,3290.99,3256.82,3256.82,4298897
2013-08-12,3227.76,3284.21,3227.76,3284.21,4803556
2013-08-13,3278.74,3312.53,3274.46,3312.53,2823927
2013-08-14,3318.93,3365.29,3318.93,3357.35,3488489
2013-08-16,3343.4,3358.12,3331.08,3331.08,1790858
2013-08-19,3330.57,3364.85,3314.45,3364.85,2169942
2013-08-20,3336.65,3336.65,3287.19,3287.19,4019187
2013-08-21,3295.08,3295.08,3272.91,3272.91,4103285
2013-08-22,3303.64,3343.02,3303.64,3343.02,4888387
2013-08-23,3346.07,3346.07,3290.6,3290.6,4455188
2013-08-26,3292.71,3292.71,3263.92,3263.92,4344839
2013-08-27,3248.55,3248.55,3222.52,3222.52,5860155
2013-08-28,3262.48,3270.58,3252.04,3270.58,4944751
2013-08-29,3318.26,3322.42,3318.26,3320.91,6891930
2013-08-30,3345.7,3440.96,3345.7,3440.96,11547407
2013-09-02,3447.61,3459.63,3442.05,3459.63,5365224
2013-09-03,3439.41,3440.75,3428.16,3428.16,14623105
2013-09-04,3439.9,3439.9,3391.15,3391.15,9388892
2013-09-05,3343.81,3343.81,3245.66,3321.92,8894084
2013-09-06,3361.47,3398.06,3361.47,3398.06,12185203
2013-09-09,3390.03,3433.11,3390.03,3433.11,6897151
2013-09-10,3442.34,3511.43,3442.34,3511.43,8304614
2013-09-11,3486.23,3547.13,3486.23,3547.13,6300131
2013-09-12,3549.28,3611.85,3549.28,3611.85,7553989
2013-09-13,3623.15,3658.14,3623.15,3638.67,7378012
2013-09-16,3650.46,3650.46,3612.56,3612.56,5451654
2013-09-17,3610.46,3636.53,3597.88,3636.53,4443788
2013-09-18,3597.69,3635.76,3597.69,3635.76,4839365
2013-09-19,3650.91,3688.14,3650.91,3688.14,7551596
2013-09-20,3667.48,3741.62,3664.28,3741.62,8342284
2013-09-23,3692.29,3743.2,3687.91,3743.2,7468050
2013-09-24,3742.14,3743.94,3729.68,3729.68,6745413
2013-09-25,3678,3712.13,3678,3691.44,6393656
2013-09-26,3705.24,3710.58,3687.65,3687.65,2755751
2013-09-27,3674.39,3674.39,3652.05,3673.8,5684534
2013-09-30,3634.84,3634.84,3605.39,3605.39,5176367
2013-10-01,3596.32,3649.03,3596.32,3649.03,4572288
2013-10-02,3638.6,3673.66,3638.6,3673.66,3786666
2013-10-03,3675.63,3675.63,3657.41,3672.11,2708190
2013-10-04,3654.47,3655.69,3640.08,3640.08,2986544
2013-10-07,3611.52,3611.52,3588.83,3608.9,3266042
2013-10-08,3598.01,3614.15,3598.01,3604.78,3064224
2013-10-09,3601.68,3633.45,3601.68,3633.45,5066863
2013-10-10,3649.57,3694.82,3649.57,3694.82,7156624
2013-10-11,3713.87,3719.73,3713.87,3719.3,5375074
