Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-04-02,10592.96,10595.87,10538.98,10595.87,1137350
2013-04-03,10731.54,10731.54,10636.3,10645.19,1244470
2013-04-04,10517.22,10517.22,10454.75,10460.97,7676031
2013-04-05,10467.35,10467.35,10387.44,10423.31,3441425
2013-04-08,10518.77,10518.77,10270.1,10270.1,2573542
2013-04-09,10377.58,10412.67,10377.58,10412.67,1142272
2013-04-10,10445.01,10504.58,10445.01,10494.99,2533169
2013-04-11,10682.94,10682.94,10598.74,10648.88,6752498
2013-04-12,10595.23,10614.24,10551.18,10614.24,2582981
2013-04-15,10630.17,10630.17,10486.88,10486.88,971969
2013-04-17,10466.88,10627.33,10438.44,10627.33,2582396
2013-04-18,10504.6,10704.33,10504.6,10704.33,2775967
2013-04-19,10474.15,10719.6,10474.15,10719.6,2173946
2013-04-22,10674.01,10674.01,10213.85,10213.85,1957042
2013-04-23,9921.11,9921.11,9813.23,9813.23,2165423
2013-04-24,9768.55,9933.87,9768.55,9933.87,1716824
2013-04-25,10078.27,10179.09,10078.27,10156.84,1305071
2013-04-26,10060.35,10060.35,9900.59,9960.38,1348700
2013-04-29,10077.06,10119.66,10051.21,10119.66,1259934
2013-04-30,10054.5,10327.12,10054.5,10327.12,1788282
2013-05-02,10238.53,10288.8,10199.83,10199.83,1322453
2013-05-06,10321.54,10547.79,10321.54,10547.79,2111943
2013-05-07,10592.21,10764.75,10530.29,10764.75,1781600
2013-05-08,10712.72,10732.55,10692.4,10692.4,902943
2013-05-09,10771.53,10818.99,10771.53,10818.99,928649
2013-05-10,10774.89,10812.81,10774.89,10812.81,723231
2013-05-13,10905.39,11091.17,10905.39,11002.66,299937
2013-05-14,11077.69,11320.93,11077.69,11320.93,1707683
2013-05-15,11427.72,11640.58,11427.72,11640.58,1287947
2013-05-16,11670.31,11874.57,11670.31,11874.57,2093921
2013-05-17,12003.75,12285.7,12003.75,12285.7,1788107
2013-05-20,12827.67,12890.24,12827.67,12890.24,1230449
2013-05-21,12088.9,12300.18,11937.41,11937.41,1274490
2013-05-22,11909.3,12156.68,11909.3,12156.68,2705665
2013-05-23,11862.61,12028.07,11857.52,12028.07,2018597
2013-05-24,12323.76,12670.35,12323.76,12670.35,2607624
2013-05-27,12671.87,13018.65,12671.87,13018.65,2012861
2013-05-28,13018.73,13106.83,13018.73,13075.98,1401342
2013-05-29,12750.29,12937.42,12750.29,12791.27,1678183
2013-05-31,12743.84,12743.84,12426.82,12426.82,3674107
2013-06-03,12358.51,12376.92,12346.79,12346.79,1427486
2013-06-04,12309.22,12522.54,12309.22,12522.54,1189605
2013-06-05,12622.54,12796.52,12622.54,12796.52,1169273
2013-06-06,12670.27,12670.27,12589.61,12589.61,1599092
2013-06-07,12515.21,12629.21,12515.21,12578.53,1420995
2013-06-10,12508.61,12508.61,12407.06,12454.09,4943948
2013-06-11,12306.32,12316.06,12306.32,12316.06,2522420
2013-06-12,12334.29,12334.29,12193.52,12215.25,2137417
2013-06-13,12116.23,12131.3,12106.61,12106.61,3549054
2013-06-14,12163.43,12265.92,12163.43,12265.92,3333887
2013-06-17,12184.14,12346.8,12184.14,12332.08,2958346
2013-06-18,12445.75,12537.86,12392.87,12392.87,2458468
2013-06-19,12427.73,12427.73,12303.21,12303.21,1373274
2013-06-20,12009.23,12009.23,11713.08,11713.08,5322341
2013-06-21,11599.6,11599.6,11106.89,11246.46,12647355
2013-06-24,11087.85,11087.85,10974.48,10985.94,1851253
2013-06-25,11072.35,11072.73,10725.39,10725.39,1913698
2013-06-26,10682.25,10682.25,10538.06,10538.06,5194568
2013-06-27,10866,10888.3,10858.08,10888.3,2396455
2013-06-28,11119.24,11447.78,10773.9,11447.78,2620514
2013-07-01,11272.36,11406.56,11255.82,11406.56,1480794
2013-07-02,11247.64,11395.93,11247.64,11395.93,1260285
2013-07-03,11301.78,11360.88,11301.78,11320.82,1623019
2013-07-04,11319.28,11418.46,11319.28,11382.78,561627
2013-07-05,11405.23,11405.23,11249.08,11332.75,1696139
2013-07-08,11157.03,11188.07,10831.45,10831.45,837111
2013-07-09,10742.96,10742.96,10682.48,10718.67,942244
2013-07-10,10807.02,10939.49,10807.02,10939.49,850185
2013-07-11,11099.49,11144.21,11099.49,11144.21,1683884
2013-07-12,11160.54,11237.45,11160.54,11237.45,1463047
2013-07-15,11236.49,11467.78,11236.49,11467.78,1809618
2013-07-16,11406.7,11419.63,11128.25,11128.25,3638610
2013-07-17,11366.35,11366.35,11033.66,11033.66,1478609
2013-07-18,11107.21,11107.21,10928.48,10928.48,2160879
2013-07-19,10975.26,10975.26,10922.52,10950.56,1073489
2013-07-22,10958.43,10959.86,10871.65,10871.65,1015043
2013-07-23,10974.87,11062.75,10971.18,11062.75,471700
2013-07-24,11041.86,11142.01,11041.86,11142.01,512625
2013-07-25,11046.58,11046.58,10927.35,10965.57,3351520
2013-07-26,10830.97,10830.97,10697.96,10697.96,774474
2013-07-29,10599.93,10680.2,10599.93,10680.2,1358921
2013-07-30,10709.17,10712.86,10636.78,10712.86,598463
